ulasan,rating,tanggal,kategori,nama_aplikasi,app_id,label,confidence,label_original
"Jangan di beli langganan nya,mahal mahal beli tsel. Ga bisa kirim kode otp. Aplikasi kimak",1,2026-07-14 16:07:09-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9960753321647644,negatif
Spam ga sih,1,2026-07-14 07:15:36-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9963899254798889,negatif
"dari tanggal 19 juni sampe hari ini ga ada sama sekali otp yang masuk, cuma di suruh coba berkala GA ADA SOLUSI APALAGI REFUND!!!",1,2026-07-14 00:30:18-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.982550323009491,negatif
"ni apk langganan mahal tp gk bisa di daftarin akunnya, susah dpt otp. apk jelek.",1,2026-07-13 21:29:01-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9975911378860474,negatif
Aplikasi sampah gabis login,1,2026-07-13 07:55:21-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9628610014915466,negatif
"I tried to log in several times but the OTP code never came in, this application is very bad.",1,2026-07-13 05:18:48-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9228314757347107,negatif
"udah nunggu dan di ulang, jaringan internet juga bagus ga juga masuk",1,2026-07-12 18:32:06-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.8300499320030212,negatif
"tidak bisa login sama sekali, sudah lapor masih tidak bisa login, sudah berlangganan tapi tidak bisa login. Buruk tidak ada jawaban yg bisa membantu.

Buruk",1,2026-07-12 00:42:45-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9967216849327087,negatif
"Saya udah bayar langganan. Ketika sign up, saya harus mengisi kode OTP  untuk verifikasi saat sign up, tapi kode OTPnya tidak diberikan hingga saat ini. Saya coba komplain by email dan DM tapi respon template yang diberikan tanpa ada penanganan lanjut atau update lanjut. Dan kalau dilihat di setiap comment section di setiap postingan di IGnya, itu isinya komplain semua, komplain yang sama.",1,2026-07-10 17:37:24-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9032025933265686,negatif
"rusak,udah beberapa hari nunggu kode otp gamunncul muncul",1,2026-07-09 02:02:58-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.958285927772522,negatif
Saya sudah membeli langganan dari aplikasi MyTelkomsel dan saya sampai hari ini tidak bisa login karena tidak menerima kode OTP. Segala cara sudah dilakukan termasuk menghubungi layanan bantuan dari pihak Disney tapi solusi yang diberikan tidak membuahkan hasil. Sangat mengecewakan.,1,2026-07-07 23:00:18-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9940611720085144,negatif
"Aplikasi sekelas disney terkendala nya perkara hal kecil yaitu OTP, even emang banyak user nya, seharusnya server nya lebih terkendali, udah berbagai cara yang di upayakan untuk mencoba login, tetap tidak bisa menerima OTP, saya sudah lapor melalui Email dan DM instagram, namun respon nya admin sangat template, tidak ada jaminan untuk tetap bisa login, tidak recomended, L Disney",1,2026-07-07 07:11:59-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9550267457962036,negatif
Aplikasi Scam. Kode OTP tidak pernah di kirim. Sudah lapor CS dan Email tapi tetap tidak ada tindakan.,1,2026-07-06 09:17:30-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9932852983474731,negatif
"Udah ulang ulang kali coba tes log in dalam keadaan jaringan yg baik dan gabermasalah sama sekali dan udah dipastiin no telp nya bener bahkan udh coba pakai no lain juga tapi kode otp nya ga dikirim, jujur jngkel",1,2026-07-05 18:09:43-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.8537811636924744,negatif
"Beli di XL buat langganan disney+ tapi kode OTP gak masuk, sudah di chat ke xl, sudah email ke disney+ nya juga gak ada solusi.

KECEWA",1,2026-07-05 11:25:29-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9960896968841553,negatif
"ga dapet otp berhari hari udh berkali kali dicoba dan udh hubungi cs tapi sama sekali ga membantu, mending aplikasi lain aja",1,2026-07-05 07:30:42-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9844697713851929,negatif
Gk dikirim kode otp padahal udah bayar,1,2026-07-05 06:39:34-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.798597514629364,negatif
"Keluhan telah disampaikan melalui email, tidak ada solusi yg berguna. Kendala belum teratasi, respon solusi kurang cepat.",1,2026-07-05 02:47:15-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9653981328010559,negatif
"OTP tidak pernah dikirim baik melalui sms ataupun IVR. Menghubungi melalui email pun jawaban standar yang tidak membantu, kyk jawaban mesin. Buang2 waktu sekali.
Sudah restart hp, tetap tidak berhasil.",1,2026-07-04 20:04:44-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9954614043235779,negatif
CANT EVEN LOGIN WHEN I ALREADY PAID! SCAM!!! SUCH ZIONIST BEHAVIOR DUH,1,2026-07-04 09:14:31-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9757762551307678,negatif
"Untuk daftar aja ribet banget, saya sudah daftar bekali kali tetapi kode otp verifikasi tidak masuk², apk stress",2,2026-07-03 06:52:17-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9965368509292603,negatif
"Sudah seminggu lebih subscribe lewat aplikasi XL, coba login, OTP tidak pernah bisa masuk ke nomor saya. Restart koneksi, restart hp, pakai wifi, dll, sama saja.  Dicoba login menggunakan nomor/provider lain (telkomsel) pun tidak ada OTP yang bisa masuk. kirim ticket hanya jawaban template dan sampai sekarang tidak pernah ada follow up lagi. Jgan balas review ini dgn template yang sama. Benerin sistem anda.",1,2026-07-03 05:44:11-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.697054922580719,negatif
Aplikasi sampah sudah berlangganan pas masuk gk dapet kode OTP,1,2026-07-02 09:08:27-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.6863926649093628,negatif
Gaada solusi untuk masalahnya,1,2026-07-02 07:13:59-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9972768425941467,negatif
"Saya udah capek coba log in minta kode otp tp gak dapet2, emang sistemnya lagi bobrok atau gimana sih??",1,2026-06-30 20:03:10-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9872003793716431,negatif
"kalo mu nonton di tv selalu ga bisa, katanya terlalu banyak orang yg menggunakan pdhl ga ada yg make, aneh",1,2026-06-30 08:11:34-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9967498779296875,negatif
"tolong ya untuk kode otp nya di perbaiki, gabisa login cuma karna kode otp nya ga dikirim kirim, kecewa bnget make apk ini",1,2026-06-29 19:50:11-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.997370719909668,negatif
Kode otp ga masuk2 padahal udah pake 3 nomor. Kenapa sih?! Mau login aja dipersult gini,1,2026-06-29 04:39:52-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9488241076469421,negatif
"Kenapa saya tidak pernah dapat kode otp padhal jaringan sudah bagus pulsa kuota juga ada dan nomor juga sudah benar,ini kenapa",2,2026-06-29 02:06:07-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.5832340717315674,negatif
Minta OTP berkali-kali tidak ada. Kirim email ke Admin jawaban cuma template. Mending ga usah bikin aplikasi di Indonesia. Ga jelas.,1,2026-06-27 04:58:23-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9949754476547241,negatif
"Aplikasinya masalah banget, harus via OTP, namun dari disney lambat sekali send OTP bukan bicara menit atau jam, tapi harian. Dan sampai sekarang belum terima. Mbok yah jangan gitu kalau cari uang nya.  Bad SOP and Bad system, and maybe Bad man power",1,2026-06-26 21:00:43-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9968913197517395,negatif
"bener bener aplikasi jelek, kode otp nya ga masuk masuk. sudah hubungi cs juga responnya suruh sabar nunggu mulu",1,2026-06-26 19:57:46-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9969567060470581,negatif
Sesi pengguna tidak valid,1,2026-06-26 06:03:59-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9744848012924194,negatif
"3 hari otp gak masuk, udh chat ig cuman dibales bot doang

Emang udh gak niat",1,2026-06-26 05:15:15-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9859710335731506,negatif
Customer service ga membantu! Scam banget aplikasi ini. Mending beli akun sama orang lain,1,2026-06-25 10:48:43-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9981338381767273,negatif
"GUE UDAH BERLANGGANAN LEWAT TELKOMSEL, SETELAH ITU TIDAK BISA LOGIN KE DISNEY KARNA TIDAK DAPAT KODE OTP, SAYA SUDAH MENUNGGU KABAR 4 HARI DISURUH COBA TERUS COBA TERUS TAPI TETAP TIDAK BISA!!!!, ANEH !!!!!!! NETFLIX > DISNJING",1,2026-06-24 21:35:48-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9907997250556946,negatif
kontollll ga bisa log in gua ga di kirim” verif nya babi,1,2026-06-24 17:25:09-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9888084530830383,negatif
Saya sudah membeli sampai dua kali paket disney+ tapi tidak juga dapat masuk dan tidak menerima kode otp seharian bahkan sudah menghubungi email dan instagram tapi tidak ada tanggapan. SANGAT KECEWA DAN MENYESAL,1,2026-06-24 02:10:02-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9966843724250793,negatif
WHY THIS APP CANT SEND THE OTP?? tolong sistemnya dibenarin karena tidak bisa mengirim otp!!!!!,1,2026-06-23 15:53:36-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.6121827960014343,negatif
Saya sudah menunggu lama tapi tidak bisa buat menonton padahal saldo saya sudah berkurang tolong di perbaiki dari pihak Disney,2,2026-06-23 09:32:53-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9756715297698975,negatif
"Berhari hari minta kode OTP buat login tapi ga pernah dapet. Giliran minta kode OTP untuk bayar langsung dapet. Sampe detik ini gabisa login di hp, tv , laptop dll. Udh complain gaada jawaban apa apa. Aplikasi cacat",1,2026-06-23 01:37:14-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.991895854473114,negatif
"saya tidak bisa mendapatkan otp baik dari sms maupun ivr saya sudah  pindah device juga tidak dapat tidak ada blok panggilan tidak dikenal spam juga tidak ada sms otp saya sudah email ke support disney saya jelaskan kalau sudah pindah device dan sudah non aktifkna fitur blokir panggilan dan cek spam tapi jawabannya sangat sangat templete menjelaskan apa yang sudah saya lakukan yaitu device lain, tidak ada fitur batasi panggilan dan cek spam sepertinya mereka tidak membaca penjelasan saya dan hanya membalas tanpa penyelesaiaan",1,2026-06-22 12:05:13-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.8792712092399597,negatif
Saya dapat gratisan halo sih. Sampai sudah ke cs halo dan disney tetap tidak menyelesaikan masalah. Jadi seperti percuma nggak yaa dapat free?,2,2026-06-21 18:34:12-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9531425833702087,negatif
susah masuk otpnya dah hubungi helpdesknya ga di respon,1,2026-06-21 07:17:01-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9865759611129761,negatif
"Benar benar membuang uang, sudah berlangganan tapi tidak bisa di pakai sama sekali",1,2026-06-21 02:21:02-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9964045286178589,negatif
aplikasi ribet mau bikin akun aja ada 2 jam gw nunggu notif untuk dapet kode otp doang and gatau sampe kapan nih nunggu kek gini,1,2026-06-21 02:15:14-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9794675707817078,negatif
"If I could give zero stars, I would. The registration system is fundamentally broken. The app uselessly kicks you out to a browser, traps you in an endless loop, and the OTP simply never arrives. After waiting 24 hours, the system brilliantly blocked my number for ""too many attempts.""
The Customer Support is even worse! The Live Chat agent asked for my details, ghosted me for two solid hours, and then had the audacity to tell me to end the chat with ZERO solutions. Furthermore, creating an account via email is completely useless for logging in.
It is unacceptable to beg a company to take your money, only to be met with broken web portals, absent OTPs, and disrespectful service. Do not waste your time and sanity on this profoundly useless app!",1,2026-06-21 00:55:24-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.5203937888145447,negatif
"akun disney hostar saya tidak menerima OTP sama sekali,saya sudah berlangganan dri tanggal 18 juni 2026 tapi ketika saya login menggunakan nomor saya,saya tidak menerima OTP sms ataupum OTP panggilan,saya sudah komplan by email tetap saja tidak ada tindakan",1,2026-06-20 18:31:28-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.7957903742790222,negatif
"Aplikasinya sekarang jelek banget, gk bisa masuk, otp gk pernah dapat udah lebih dari 10 hari dicoba, komplain berkali kali juga gak ngeruh, gaada penanganan, sampah banget",1,2026-06-20 10:58:21-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9971259236335754,negatif
"Sudah bayar langganan, tapi gabisa login karna kode OTP gamasuk"". Sudah coba semua cara yg di sarankan tetap gabisa, merugikannnnn. Cuman ambil uangnya tapi apl gabisa di akses sama sekali👎🏻👎🏻",1,2026-06-20 04:19:09-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9869539141654968,negatif
"sudah 10x lebih mau login gaada kode verif yg masuk, cs nya jg ga membantu samsek bad bgt 👎🏻",1,2026-06-20 03:13:28-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9713373184204102,negatif
"otp tidak masuk, susah BANGET log in nya padahal udh berlangganan. apk ribet🥹🙏🏽",1,2026-06-19 23:20:28-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.6213787198066711,negatif
"Aplikasi sangat jelek, sudah diulang2 login tetap tidak bisa",1,2026-06-19 23:03:34-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9976957440376282,negatif
"aplikasi dengan layanan terburuk, saya sudah membeli paket langganan tapi tidak bisa mendapat kode OTP untuk akses aplikasi, berbayar mahal tapi tidak punya tim untuk maintenance keluhan customer!",1,2026-06-19 08:53:12-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.983960747718811,negatif
"mikir kidsss, berjam jam nunggu otp doang. buang buang waktu gua apk kocak",1,2026-06-18 18:48:40-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9954690933227539,negatif
"udh dua mingguan gabisa login, otp ga masuk masuk. udh email cs dan dm ig gada bantuan penyelesaian!!! kalau emang bermasalah ga usah kerja sama dengan provider internet deh! aplikasi sampah!!!!",1,2026-06-18 06:35:33-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9892988204956055,negatif
gimana ini kok kode otp ga pernah dapet? padahal kartunya masih aktif. mana udah bayar lagi,1,2026-06-18 02:29:57-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9549811482429504,negatif
susah login dan kode otp ga terkirim mana udah bayar lagi,1,2026-06-17 10:19:41-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9939903020858765,negatif
"Too much limitations as an app. Too laggy. Too greedy as a company. Too bad. 

PS: Does not work with VPN.",1,2026-06-16 23:24:44-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.7007027268409729,negatif
"gila emang liat reviewnya pun pada ga dpt otp, gada niat buat dibenerin samsek anjir gila ini app",1,2026-06-16 21:00:16-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9957992434501648,negatif
"Gilaaaaa udh nyobain dftr berhari2 sampe email juga trus cba lagi tetep aj otp gk masuk masuk, sekarang udh nyerah dehh capekk bangt , balik netlfix sama prime aje gk ribet",1,2026-06-16 20:26:21-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9246348142623901,negatif
"MAU LOGIN AJA SUSAH BANGET. OTP TIDAK MASUK LEWAT SMS DAN TIDAK BISA LEWAT PANGGILAN JUGA. INI MAKSUD NYA GIMANA SIH????? SUDAH COBA PAKAI HP LAIN JUGA TIDAK ADA OTP YANG MASUK. SUDAH MAU SEMINGGU MASIH BELUM BISA LOG IN. SEDANGKAN SUDAH LANGGANAN LEWAT TELKOMSEL. CAPEKKKKKKKK. SUDAH DI EMAIL JUGA SAMA JAWABAN NYA BLOON JUGA, YANG DI JAWAB ITU2 LAGI PADAHAL UDA DI BILANGIN GA BISA. CAPEKKKKK",1,2026-06-16 18:27:51-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9967834949493408,negatif
Kode otp gak muncul!,1,2026-06-16 03:14:42-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.728382408618927,negatif
Otp gk masuk dan berlangganan indihome bundling malah gak bisa nerima otp SCAM sihhhhhh,1,2026-06-15 20:34:33-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9966517090797424,negatif
"aplikasi gajelas anjing, masa ngirim otp di banyak nomor sms ga muncul, rusak tolol",4,2026-06-14 21:39:21-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9981586337089539,positif
"Gelo si uda beli paketannya di Telkomsel abistu gadikirim2 OTP nya.. gatau yg salah Telkomsel ato Disneynya plis lah diperbaiki, sayang duit ku coy",2,2026-06-14 06:05:51-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.5665833950042725,negatif
"Aplikasi goblok benar benar tolol dan mengecewakan , udah beli paket bulanan malah gak bisa masuk karna kode ottp gak pernah sampe, udah coba komplain ke cs/email malah di diemin aja gak ada solusi tolol",1,2026-06-13 21:23:22-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9978566765785217,negatif
Ternyata kendala semua orang sama ya ga dapet2 otp. Payah bgt,1,2026-06-13 05:54:38-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.99729984998703,negatif
"dapet kode otp aja susah bgt, pulsa punya udah coba segala cara masih ga bisa. Udah payment mau di sambungin ke TV kaga dpt dpt kode OTP. Aman boleh tp jgn nyusahin penonton lah!",2,2026-06-12 03:10:03-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.987614631652832,negatif
app is stuck with OTP by SMS & Call (number are correct and active),1,2026-06-12 02:32:34-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.7861396074295044,negatif
Ga dapat OtP nya,1,2026-06-11 03:16:55-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9628476500511169,negatif
"Parah banget. Sudah berkali kali login tapi gak pernah dapet nomor otp, bahkan saat mendaftar di akun baru dengan nomor baru tetap sama",1,2026-06-10 07:17:16-07:00,hiburan_streaming,Disney+ Hotstar,1524156685,negatif,0.9972297549247742,negatif
